ID,Salary,Designation,JobCity,Gender,DOB,10percentage,12graduation,12percentage,CollegeTier,Degree,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Age,JobAge,JobDuration,Job_Role,Specialty,JobCity_cleaned,JobState,10board_cleaned,12board_cleaned
662008,100000.0,php developer,Kolkata,f,1987-11-13,75.0,2010,78.0,2,Bachelor,71.1,West Bengal,2013,415,440,355,0.4883479768,405.0,,,,,,,0.8463,1.3779,1.0859,-0.995,1.247,28,26.0,488.0,Developer,Computer Engineering,Kolkata,West Bengal,State Board,State Board
1245234,200000.0,software developer,Noida,m,1992-05-01,56.0,2009,56.0,2,Master,62.0,Uttar Pradesh,2015,605,470,355,0.8431237267,515.0,,,,,,,0.7027,0.8784,0.3174,-1.1218,0.4805,23,23.0,90.0,Developer,Computer Science,Noida,,CBSE,State Board
1259641,220000.0,research associate,Hyderabad,f,1992-02-21,87.0,2008,60.0,2,Bachelor,70.82,Uttar Pradesh,2013,640,605,400,0.8422483223,425.0,,469.0,,,,,0.8463,1.2114,1.2396,-0.1076,1.247,23,22.0,456.0,Other,Computer Engineering,Hyderabad,Telangana,CBSE,CBSE
525290,370000.0,project engineer,Kolkata,m,1991-01-01,79.25,2008,80.0,2,Bachelor,79.9,West Bengal,2012,545,580,430,0.6359787565,445.0,,,,,,,0.8192,1.0858,-0.4891,-0.7603,-0.1295,24,22.0,1035.0,Hardware Engineer,Computer Science,Kolkata,West Bengal,State Board,State Board
324269,145000.0,research analyst,Pune,m,1991-05-31,88.66,2008,84.33,2,Bachelor,60.0,Maharashtra,2012,495,565,575,0.3760595867,335.0,300.0,,,,260.0,,1.2828,1.7878,1.1437,-0.6428,0.5024,24,22.0,974.0,Analyst,Computer Engineering,Pune,Maharashtra,State Board,State Board
1151485,275000.0,quality engineer,Bangalore,m,1991-06-03,80.8,2009,75.0,2,Bachelor,77.38,Karnataka,2013,405,470,370,,475.0,,500.0,,,,,1.4208,-0.7866,-0.1437,-1.5021,-0.4776,24,23.0,365.0,Test Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
1250429,1500000.0,application developer,Hyderabad,m,1992-01-04,79.0,2009,87.9,2,Bachelor,66.0,Telangana,2013,315,435,355,0.3565364877,335.0,,346.0,,,,,0.4155,0.5454,0.9322,-0.6147,0.8637,23,22.0,,Developer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
1274522,325000.0,software engineer,Gurgaon,m,1992-03-31,70.0,2010,65.0,2,Bachelor,66.0,Chhattisgarh,2014,405,470,545,,,,,,,,,0.4155,0.3789,-0.9122,-1.1218,-0.8608,23,22.0,426.0,Software Engineer,Computer Science,Gurgaon,,ICSE,CBSE
843467,275000.0,programmer,Bangalore,m,1990-08-16,81.16,2008,68.5,2,Bachelor,61.5,Orissa,2013,605,520,325,0.3387863472,455.0,292.0,,,,,,1.4208,1.2114,0.6248,-0.995,-0.2859,25,23.0,62.0,Developer,Computer Engineering,Bangalore,Karnataka,ICSE,ICSE
318391,425000.0,systems engineer,HYDERABAD,f,1990-08-10,83.5,2008,94.2,2,Bachelor,88.2,Andhra Pradesh,2012,515,475,445,0.6707431514,455.0,,,,,,,0.6646,1.4368,-0.0537,0.88483,0.5024,25,22.0,1308.0,System Engineer,Computer Science,Hyderabad,Telangana,SSC,SSC
60260,450000.0,software engineer,Bangalore,m,1988-03-25,65.0,2006,66.0,2,Bachelor,64.0,Uttar Pradesh,2010,515,565,554,0.6000571823,435.0,,,,,,,-0.7264,0.1888,-1.2148,-0.5253,1.1343,27,23.0,1340.0,Software Engineer,Computer Science,Bangalore,Karnataka,ICSE,ISC
1026621,300000.0,software developer,Bangalore,f,1992-04-30,88.0,2010,88.0,2,Bachelor,70.12,Andhra Pradesh,2014,710,605,605,0.744758354,405.0,,438.0,,,,,0.5591,1.2114,1.8543,0.1459,0.0973,23,22.0,486.0,Developer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
112994,470000.0,senior systems engineer,Jaipur,m,1988-10-10,79.0,2006,76.6,2,Bachelor,77.85,Rajasthan,2010,635,495,495,0.6707431514,455.0,,,,,,,0.8192,-0.5913,0.2366,-0.7603,-0.1295,27,23.0,1766.0,System Engineer,Computer Science,Jaipur,Rajasthan,CBSE,CBSE
1123186,120000.0,technical support executive,-1,m,1988-06-30,55.6,2005,50.8,2,Master,80.03,West Bengal,2014,440,425,370,0.2378028398,415.0,,315.0,,,,,-0.0154,0.8784,1.2396,1.2869,0.8637,27,26.0,609.0,Administrator,Computer Science,-1,,State Board,State Board
1085716,300000.0,business analyst,Bangalore,m,1992-11-20,75.0,2008,72.0,2,Bachelor,80.0,Uttar Pradesh,2013,475,470,415,0.9113952784,595.0,,500.0,,,,,0.8463,1.0449,1.3933,-1.6289,-0.2859,23,22.0,31.0,Analyst,Computer Science,Bangalore,Karnataka,State Board,State Board
43693,205000.0,electrical engineer,Chennai,m,1989-03-05,84.6,2006,66.5,2,Bachelor,66.7,Tamil Nadu,2010,345,255,395,0.05879280001,195.0,200.0,,,,,,-0.1082,0.0328,-0.1988,0.2973,-0.7615,26,22.0,1491.0,Hardware Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
836781,310000.0,software engineer,Pune,m,1989-11-26,79.0,2008,76.4,2,Bachelor,65.0,Maharashtra,2012,605,510,515,,345.0,,346.0,,,,,1.7081,0.8784,1.547,-1.6289,-0.0943,26,24.0,943.0,Software Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
682615,300000.0,qa analyst,-1,f,1991-03-06,62.0,2012,61.0,2,Bachelor,70.0,Haryana,2013,250,305,385,0.1048713599,275.0,,,,,,,-0.5116,0.8229,0.8809,0.0192,1.6302,24,23.0,486.0,Analyst,Computer Engineering,-1,,CBSE,CBSE
773975,460000.0,technical support engineer,-1,m,1990-04-08,62.0,2007,61.0,2,Master,63.0,Punjab,2013,465,595,605,0.7935806145,495.0,,,,,,,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,25,23.0,943.0,Administrator,Computer Engineering,-1,,State Board,State Board
1190941,320000.0,assistant system engineer,-1,m,1993-08-13,86.0,2010,92.0,2,Bachelor,72.0,Andhra Pradesh,2014,350,590,570,0.4935963873,415.0,324.0,,,,,,0.8463,0.0459,-0.2974,-0.7415,-0.4776,22,22.0,305.0,System Engineer,Computer Engineering,-1,,State Board,State Board
957046,340000.0,application developer,Navi Mumbai,f,1993-08-14,85.8,2010,65.8,2,Bachelor,69.7,Uttar Pradesh,2014,615,630,750,0.6226429158,485.0,,407.0,,,,,0.8463,1.0449,0.01,-0.2344,0.4805,22,21.0,151.0,Developer,Computer Science,Navi Mumbai,Maharashtra,CBSE,CBSE
1074693,120000.0,android developer,Noida,m,1992-08-15,68.4,2008,61.0,2,Bachelor,62.2,Rajasthan,2013,440,375,330,0.2378028398,455.0,,315.0,,,,,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,23,22.0,245.0,Developer,Computer Engineering,Noida,,State Board,State Board
30122,100000.0,web developer,Noida,m,1985-07-20,51.0,2004,48.0,2,Master,59.0,Uttar Pradesh,2010,275,365,395,0.5259225843,415.0,,,,,,,0.2009,-0.2793,0.2366,1.4724,0.0284,30,26.0,305.0,Developer,Computer Science,Noida,,State Board,State Board
985092,510000.0,application engineer,Noida,m,1991-09-01,79.6,2009,73.2,2,Bachelor,66.96,Rajasthan,2014,535,640,630,0.3387863472,,292.0,,,,,,-1.1644,0.2124,0.3174,0.9066,-0.4776,24,23.0,486.0,Hardware Engineer,Computer Engineering,Noida,,CBSE,CBSE
1059903,300000.0,production engineer,Indore,m,1989-12-08,63.4,2008,63.0,2,Bachelor,69.3,Madhya Pradesh,2012,360,350,320,0.6006439594,,,,,,,,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,26,23.0,1278.0,Hardware Engineer,Computer Engineering,Indore,Madhya Pradesh,State Board,State Board
246607,480000.0,senior systems engineer,mysore,m,1989-12-06,86.53,2007,71.55,2,Bachelor,78.5,Orissa,2011,515,505,454,0.7040904121,465.0,,,,,,,-0.1082,0.9688,0.8171,-0.8778,0.3444,26,22.0,1278.0,System Engineer,Computer Engineering,Mysore,,State Board,State Board
295383,170000.0,project coordinator,-1,f,1989-04-10,76.18,2007,86.33,2,Bachelor,73.46,Tamil Nadu,2011,485,545,385,0.6359787565,445.0,,,,,,,0.3555,1.2808,0.2366,1.3549,1.2923,26,22.0,182.0,Other,Computer Engineering,-1,,State Board,State Board
1087220,340000.0,software engineer,Hyderabad,m,1991-04-18,91.43,2009,74.0,2,Bachelor,70.0,Telangana,2016,665,460,570,0.1447898895,445.0,,284.0,,,,,0.4155,0.3789,-0.1437,-0.7415,-0.2859,24,24.0,364.0,Software Engineer,Computer Engineering,Hyderabad,Telangana,ICSE,CBSE
50876,640000.0,programmer analyst,Bangalore,m,1987-04-24,78.0,2004,71.3,2,Bachelor,67.0,Madhya Pradesh,2009,455,605,625,0.9168699611,555.0,,,,,,,-0.2628,-0.5913,0.2366,-0.1727,0.8183,28,23.0,2100.0,Analyst,Computer Science,Bangalore,Karnataka,State Board,State Board
815219,330000.0,software engineer,Chennai,m,1992-01-13,76.17,2009,72.0,2,Bachelor,78.0,Rajasthan,2013,510,535,605,0.8194165298,505.0,,,,,,,0.4155,-0.7866,-1.2196,1.1601,-1.8189,23,21.0,486.0,Software Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,CBSE
794194,225000.0,system engineer,THANE,m,1990-12-25,82.4,2010,72.0,2,Bachelor,64.06,Uttar Pradesh,2014,485,525,545,0.3387863472,,292.0,,,,,,-0.0154,0.3789,0.6248,0.9066,0.6721,25,24.0,365.0,System Engineer,Computer Engineering,Thane,Maharashtra,CBSE,CBSE
261236,180000.0,software developer,Noida,m,1985-07-06,58.0,2004,57.6,2,Bachelor,61.9,Uttarakhand,2011,265,375,365,0.1656330915,305.0,,,,,,,0.8192,0.8128,-0.1988,0.1798,-0.2875,30,26.0,59.0,Developer,Computer Engineering,Noida,,State Board,State Board
354011,440000.0,application developer,Bangalore,f,1990-09-28,79.0,2007,83.4,2,Bachelor,72.7,Jammu and Kashmir,2012,535,485,525,0.3760595867,,300.0,,,,393.0,,0.3555,0.6178,0.7083,0.2973,-0.2875,25,22.0,912.0,Developer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
407824,305000.0,software engineer,Bangalore,f,1990-09-15,90.04,2008,75.16,2,Bachelor,77.0,Karnataka,2012,505,495,615,0.538386893,475.0,333.0,,,,,,-0.0696,0.0328,-0.1988,0.0035,-0.9194,25,24.0,455.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
483864,500000.0,software engineer,Gurgaon,f,1991-04-23,76.0,2008,76.6,2,Bachelor,77.58,Haryana,2012,595,645,495,0.8646854134,525.0,,,,,,,-2.5811,-0.2012,0.5994,0.1798,0.1864,24,21.0,1186.0,Software Engineer,Computer Engineering,Gurgaon,,CBSE,CBSE
302031,270000.0,network engineer,Mysore,m,1988-10-15,60.4,2006,60.0,2,Bachelor,62.0,Uttar Pradesh,2010,395,425,395,0.6557669426,,,,,,366.0,,-0.2628,0.3448,-0.1988,0.5323,0.6603,27,25.0,273.0,System Engineer,Computer Engineering,Mysore,,CBSE,CBSE
823180,300000.0,java software engineer,Noida,m,1993-01-29,74.23,2010,77.77,2,Bachelor,75.6,Punjab,2014,475,435,430,0.8194165298,505.0,,,,,,,0.2718,1.0449,0.1637,0.1459,0.8637,22,21.0,578.0,Software Engineer,Computer Engineering,Noida,,State Board,State Board
312164,1200000.0,engineer trainee,Maharajganj,m,1988-04-25,59.8,2006,60.25,2,Bachelor,68.63,Uttar Pradesh,2010,575,595,405,0.02106622826,,,,206.0,,,,0.2009,1.1248,1.1074,-1.1128,0.9763,27,22.0,365.0,Hardware Engineer,Computer Engineering,Maharajganj,,ICSE,ISC
614524,315000.0,programmer analyst,-1,f,1991-02-06,82.3,2010,89.6,2,Bachelor,67.95,Punjab,2014,555,580,355,0.4446177169,345.0,,,,393.0,,,-0.159,-1.1196,1.2396,1.6672,0.6721,24,23.0,425.0,Analyst,Computer Engineering,-1,,CBSE,State Board
796063,300000.0,programmer analyst,Kolkata,m,1992-03-19,90.0,2009,86.4,2,Bachelor,65.7,Jharkhand,2014,605,325,515,0.8376207257,334.0,,,,500.0,,,0.1282,-0.2871,1.3933,0.653,-0.6692,23,22.0,120.0,Analyst,Computer Engineering,Kolkata,West Bengal,CBSE,CBSE
340246,320000.0,production engineer,New Delhi,m,1992-01-19,84.2,2009,67.0,2,Bachelor,69.88,Uttar Pradesh,2013,495,385,505,0.9107701642,445.0,433.0,,,,260.0,,-1.0355,1.2028,0.3817,0.64983,-0.1295,23,21.0,1035.0,Hardware Engineer,Computer Engineering,Delhi,Delhi,CBSE,CBSE
359281,180000.0,sap consultant,Thiruvananthapuram,m,1990-05-10,86.4,2008,80.4,2,Bachelor,61.54,Kerala,2012,585,505,605,0.6707431514,455.0,,,,,,,0.51,0.5008,-0.4891,-0.8778,0.1864,25,23.0,1004.0,Other,Computer Engineering,Thiruvananthapuram,,CBSE,CBSE
206734,675000.0,senior software engineer,Noida,m,1988-11-07,60.0,2004,59.0,2,Bachelor,67.0,Uttar Pradesh,2011,515,555,425,0.6000571823,435.0,,,,,,,-0.881,-0.2793,-0.6343,-0.6428,-2.9731,27,23.0,1521.0,Software Engineer,Computer Engineering,Noida,,State Board,State Board
1044420,120000.0,.net developer,Punchkula,m,1992-11-14,60.8,2009,63.0,2,Bachelor,68.0,Tamil Nadu,2014,440,400,310,0.1447898895,345.0,,284.0,,,,,0.4155,-1.1196,0.7785,-0.1076,-0.2859,23,22.0,151.0,Developer,Computer Science,Punchkula,,State Board,State Board
902366,325000.0,software engineer,Greater Noida,m,1992-01-10,82.8,2009,73.6,2,Bachelor,67.5,Karnataka,2014,520,450,575,0.744758354,545.0,,438.0,,,,,-0.159,0.0459,0.7785,-1.1218,-0.0943,23,22.0,486.0,Software Engineer,Computer Engineering,Greater Noida,Uttar Pradesh,CBSE,CBSE
529858,350000.0,system engineer,Bangalore,m,1991-04-20,82.6,2009,63.6,2,Bachelor,71.0,Uttarakhand,2013,535,525,530,0.7357957092,475.0,,,,,,,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,24,23.0,424.0,System Engineer,Computer Science,Bangalore,Karnataka,CBSE,CBSE
801733,205000.0,quality analyst,Hyderabad,f,1992-03-26,74.0,2009,61.1,2,Bachelor,71.0,Telangana,2013,500,460,235,0.08005528134,275.0,,253.0,,,,,1.1336,0.3789,0.6248,-1.8824,0.8637,23,22.0,639.0,Analyst,Computer Engineering,Hyderabad,Telangana,State Board,State Board
434552,300000.0,marketing coordinator,Bhubaneshwar,m,1989-10-10,89.8,2007,66.6,2,Bachelor,55.33,Orissa,2012,555,205,435,,,,,,,,,-0.881,-0.2793,0.9623,1.1199,0.1864,26,25.0,304.0,Other,Computer Engineering,Bhubaneshwar,,State Board,State Board
1097197,325000.0,systems engineer,Pune ,f,1992-06-30,88.67,2009,86.8,2,Bachelor,74.94,Telangana,2013,570,590,620,,335.0,,,,,,,0.8463,0.2124,-0.1437,-1.2486,-1.0524,23,22.0,396.0,System Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
925705,105000.0,system administrator,-1,m,1992-07-05,64.66,2008,63.0,2,Bachelor,67.0,Uttar Pradesh,2013,370,410,470,0.8422483223,415.0,,469.0,,,,,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,23,21.0,151.0,Administrator,Computer Science,-1,,State Board,State Board
36759,250000.0,senior engineer,Greater Noida,m,1989-05-12,78.0,2006,77.0,2,Bachelor,68.64,Uttar Pradesh,2010,505,555,554,0.9107701642,275.0,433.0,,,,313.0,,-0.2628,0.0328,-1.5051,-0.6428,1.1343,26,21.0,1886.0,Hardware Engineer,Computer Engineering,Greater Noida,Uttar Pradesh,CBSE,CBSE
198026,340000.0,software engineer,Gurgaon,m,1989-11-27,77.8,2007,79.6,1,Bachelor,70.12,Delhi,2011,535,445,465,0.7357957092,475.0,,,,,,,-1.0355,0.3448,0.8171,0.6498,-0.4455,26,24.0,730.0,Software Engineer,Computer Science,Gurgaon,,CBSE,CBSE
964319,195000.0,business development managerde,coimbatore,m,1991-05-04,79.6,2011,87.58,2,Bachelor,6.63,Tamil Nadu,2014,380,355,210,0.1447898895,285.0,,284.0,,,,,0.8463,0.7119,0.4711,1.1601,0.4805,24,23.0,92.0,Manager,Computer Science,Coimbatore,Tamil Nadu,SSC,State Board
1089133,320000.0,engineer,Noida,m,1991-11-13,89.5,2010,81.4,2,Bachelor,60.0,Punjab,2014,735,510,585,0.725984148,,,,438.0,,,,0.2718,0.3789,-0.6048,-0.7415,0.0973,24,23.0,548.0,Hardware Engineer,Computer Engineering,Noida,,CBSE,CBSE
633445,360000.0,assistant system engineer,Noida,m,1991-06-05,81.2,2009,76.4,2,Bachelor,72.3,Uttar Pradesh,2013,765,605,665,0.7553751209,,,,446.0,,,,1.5644,0.7119,1.2396,-2.3895,1.247,24,23.0,670.0,System Engineer,Computer Engineering,Noida,,CBSE,CBSE
1062173,145000.0,network administrator,-1,m,1992-06-29,80.0,2009,89.0,2,Bachelor,62.0,Telangana,2013,325,530,405,0.3565364877,275.0,,346.0,,,,,0.99,0.3789,-0.2974,-1.1218,-1.244,23,21.0,212.0,Administrator,Computer Engineering,-1,,State Board,State Board
991197,100000.0,web developer,Mysore,m,1993-01-16,78.0,2012,62.0,2,Bachelor,60.0,Karnataka,2014,525,435,405,0.744758354,415.0,,438.0,,,,,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,22,21.0,92.0,Developer,Computer Science,Mysore,,State Board,State Board
53690,325000.0,project engineer,Dhanbad,m,1986-01-15,72.0,2004,62.0,2,Bachelor,53.0,Maharashtra,2010,335,335,405,0.3760595867,275.0,300.0,,,,,,0.0464,0.0328,-0.1988,-0.1727,1.6082,29,25.0,1370.0,Hardware Engineer,Computer Engineering,Dhanbad,Jharkhand,ICSE,ICSE
612253,385000.0,engineer,-1,m,1992-06-12,64.56,2008,66.66,2,Bachelor,65.02,Uttar Pradesh,2013,545,475,485,0.3760595867,,300.0,,,,,,0.1282,0.0459,0.1637,0.2727,-0.2859,23,21.0,943.0,Hardware Engineer,Computer Engineering,-1,,CBSE,CBSE
1218606,120000.0,software test engineer,Noida,m,1991-09-28,60.0,2009,47.0,2,Bachelor,59.9,Uttar Pradesh,2014,395,400,390,0.4867470084,305.0,,376.0,,,,,0.8463,-0.2871,0.01,0.2727,0.0973,24,23.0,425.0,Software Engineer,Computer Science,Noida,,State Board,State Board
1207950,235000.0,java software engineer,Mumbai,f,1992-02-09,91.12,2010,72.0,2,Bachelor,74.0,West Bengal,2014,490,470,585,0.9538997751,475.0,,530.0,,,,,1.1336,1.5444,1.547,-1.7556,-0.0943,23,22.0,548.0,Software Engineer,Computer Engineering,Mumbai,Maharashtra,State Board,State Board
611620,615000.0,quality engineer,Noida,m,1993-08-15,80.0,2009,77.2,2,Bachelor,76.76,Uttar Pradesh,2013,475,630,810,0.9743961125,615.0,,,,,,,-1.8825,-0.7866,0.3174,1.0333,-1.8189,22,20.0,943.0,Test Engineer,Computer Science,Noida,,State Board,CBSE
721786,105000.0,web developer,Hyderabad,m,1991-11-03,73.08,2009,71.2,2,Bachelor,64.46,Telangana,2013,405,400,430,0.538386893,385.0,333.0,,,,,,-0.7335,-0.9531,0.6248,0.2727,-1.8189,24,23.0,,Developer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
992663,290000.0,software developer,Bangalore,f,1990-05-09,88.6,2009,78.0,2,Bachelor,84.0,West Bengal,2014,455,560,630,0.04099931036,495.0,,223.0,,,,,0.4155,-0.1206,-0.2974,1.1601,0.0973,25,24.0,548.0,Developer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
924485,145000.0,php developer,Lucknow,m,1991-11-19,72.0,2009,54.0,2,Bachelor,64.0,Uttar Pradesh,2014,335,535,400,0.4867470084,395.0,,376.0,,,,,-1.1644,-0.2871,0.6248,0.1459,-0.0943,24,23.0,639.0,Developer,Computer Engineering,Lucknow,Uttar Pradesh,CBSE,CBSE
861982,305000.0,software engineer,Noida,m,1991-03-25,85.0,2008,80.0,2,Bachelor,63.0,Uttar Pradesh,2013,660,585,620,0.02196910894,,164.0,376.0,,,,,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,24,22.0,577.0,Software Engineer,Computer Engineering,Noida,,ICSE,ICSE
813473,275000.0,technical support specialist,Noida,f,1992-07-17,78.33,2008,67.6,2,Bachelor,65.72,Haryana,2012,510,655,605,0.4883479768,405.0,,,,,,,1.8517,1.3779,1.0859,-2.136,1.6302,23,21.0,274.0,Administrator,Computer Engineering,Noida,,CBSE,CBSE
126316,180000.0,data analyst,Hyderabad,m,1989-05-12,81.33,2006,91.9,2,Bachelor,70.56,Tamil Nadu,2010,325,295,575,0.6944793277,225.0,366.0,,,,,,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,26,21.0,365.0,Analyst,Computer Engineering,Hyderabad,Telangana,SSC,State Board
333433,140000.0,business development executive,-1,f,1987-02-19,77.8,2005,67.6,2,Bachelor,83.5,Uttarakhand,2012,425,455,555,0.6944793277,,366.0,,,,313.0,,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,28,26.0,761.0,Other,Computer Engineering,-1,,CBSE,CBSE
1088496,120000.0,junior software engineer,Trivandrum,m,1990-11-16,75.0,2009,80.0,2,Bachelor,60.85,Kerala,2013,570,580,750,,495.0,,,,,,,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,25,24.0,517.0,Software Engineer,Computer Engineering,Trivandrum,Kerala,CBSE,State Board
474217,320000.0,electrical project engineer,Bhubaneswar,m,1991-04-04,73.0,2008,63.1,2,Bachelor,73.2,Orissa,2012,355,425,505,0.2294817549,,266.0,,332.0,,,,0.8192,1.5538,0.926,-0.0552,0.3444,24,21.0,1308.0,Hardware Engineer,Computer Engineering,Bhubaneswar,,State Board,State Board
728009,405000.0,system engineer,Hyderabad,m,1989-05-17,77.0,2007,60.2,2,Bachelor,68.5,Uttar Pradesh,2012,570,475,500,0.4883479768,405.0,,,,,,,-0.0154,-2.1186,0.1637,1.6672,-1.6273,26,24.0,882.0,System Engineer,Computer Science,Hyderabad,Telangana,CBSE,CBSE
895695,325000.0,systems engineer,Pune,m,1992-12-25,78.0,2010,76.6,1,Bachelor,75.0,Uttar Pradesh,2014,590,555,545,0.9113952784,525.0,,500.0,,,,,-0.159,-0.2871,0.01,-0.6147,0.2889,23,22.0,487.0,System Engineer,Computer Science,Pune,Maharashtra,CBSE,CBSE
755080,340000.0,asp.net developer,Kolkata,m,1992-03-30,87.0,2009,79.0,2,Bachelor,78.0,West Bengal,2013,510,605,445,0.5632678237,425.0,196.0,,,,,,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,23,22.0,304.0,Developer,Computer Engineering,Kolkata,West Bengal,State Board,State Board
211700,225000.0,quality analyst,Gurgaon,f,1989-10-08,72.0,2007,69.0,2,Bachelor,72.0,Haryana,2011,505,345,365,0.3423148999,365.0,,,,,,,0.51,0.1888,0.2366,-0.4078,0.5024,26,22.0,517.0,Analyst,Computer Engineering,Gurgaon,,CBSE,CBSE
954862,200000.0,application developer,kolkata,m,1990-10-12,73.0,2009,61.0,2,Bachelor,58.0,Karnataka,2014,520,390,320,0.6226429158,415.0,,407.0,,,,,0.1282,1.3779,0.6248,-0.2344,0.6721,25,24.0,182.0,Developer,Computer Engineering,Kolkata,West Bengal,State Board,State Board
1296310,225000.0,customer service,New Delhi,m,1991-01-17,78.0,2009,72.0,2,Bachelor,64.0,Uttarakhand,2014,595,530,525,0.4867470084,445.0,,376.0,,,,,1.4208,1.2114,0.3174,-0.995,1.4386,24,23.0,486.0,Administrator,Computer Science,Delhi,Delhi,State Board,State Board
1271681,335000.0,programmer analyst,Chennai,m,1992-07-21,73.0,2009,68.46,1,Bachelor,63.0,Rajasthan,2014,420,485,545,0.9168699611,555.0,,,,,,,-0.8772,0.5454,-0.1437,0.653,-0.2859,23,23.0,305.0,Analyst,Computer Science,Chennai,Tamil Nadu,State Board,State Board
582303,350000.0,graduate engineer trainee,Noida,m,1991-07-05,84.0,2009,85.2,1,Bachelor,78.59,Delhi,2013,625,605,735,0.3760595867,,300.0,,,,446.0,,-1.0208,1.0449,-1.3733,-1.8824,1.0554,24,22.0,274.0,Hardware Engineer,Computer Engineering,Noida,,CBSE,CBSE
344262,240000.0,web developer,-1,m,1990-05-25,79.0,2007,72.0,1,Bachelor,78.96,Delhi,2012,565,475,615,0.2294817549,485.0,266.0,,,,,,1.4374,1.9048,1.2525,-0.26087,0.8183,25,23.0,243.0,Developer,Computer Engineering,-1,,CBSE,CBSE
323894,1860000.0,field engineer,mumbai,f,1989-10-15,89.7,2007,89.6,1,Master,83.9,Uttar Pradesh,2012,625,555,625,0.9107701642,,433.0,,,,,,-1.3447,0.6178,-1.4688,0.88483,0.6603,26,23.0,822.0,Hardware Engineer,Computer Engineering,Mumbai,Maharashtra,State Board,State Board
307910,435000.0,system engineer,Gandhi Nagar,m,1990-05-22,85.0,2007,64.0,2,Bachelor,65.0,Uttar Pradesh,2012,465,505,515,0.5358628195,,,,393.0,,,,0.2009,0.8128,1.2525,-0.4078,0.9763,25,23.0,820.0,System Engineer,Computer Engineering,Ranchi,Jharkhand,CBSE,CBSE
827550,375000.0,software engineer,Noida,m,1993-03-28,85.8,2010,78.4,1,Bachelor,77.56,Delhi,2014,530,595,340,0.8422483223,485.0,,469.0,,,,,1.2772,1.2114,-2.1418,-1.7556,-0.6692,22,21.0,274.0,Software Engineer,Computer Engineering,Noida,,CBSE,CBSE
693625,275000.0,senior software engineer,Chennai,m,1992-10-25,87.4,2009,82.2,2,Bachelor,79.68,Uttar Pradesh,2013,380,510,325,0.3084005829,355.0,,,,,,,0.99,0.7119,1.0859,-0.1076,0.6721,23,22.0,578.0,Software Engineer,Computer Engineering,Chennai,Tamil Nadu,CBSE,CBSE
467560,235000.0,software engineer,Hyderabad,m,1990-04-14,92.66,2008,95.6,2,Bachelor,71.44,Telangana,2012,455,385,515,0.9014895714,545.0,,,,,,,0.6646,0.8518,0.5994,-0.6428,0.5024,25,22.0,912.0,Software Engineer,Computer Engineering,Hyderabad,Telangana,SSC,State Board
326795,455000.0,systems engineer,Pune,m,1991-12-16,76.87,2008,81.33,2,Bachelor,74.5,Madhya Pradesh,2012,375,505,525,0.9617721211,,,,,,,,0.3555,0.2668,1.2525,0.17983,0.0284,24,22.0,1035.0,System Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
